AIR_TEMP,LST,NDVI,NDBI,NDWI,ALBEDO,UHI,URBAN_COMPACTNESS,VEG_QUALITY,BUILDING_DENSITY_OSM,WIND_SPEED,HUMIDITY,IS_BUILT_UP,IS_VEGETATION,IS_WATER,IS_CROPLAND
29.234214401245158,40.742123,0.19608432,-0.04800937,-0.20862241,12168.9,-0.2440937,0.0023048993,0.20549822,-0.4800937,0.0105792490641276,15.068183570437984,0,0,0,0
29.63563849131268,40.470387,0.20129289,-0.036898203,-0.20981555,12239.6,-0.2381911,0.0013614775,0.20872024,-0.3689820299999999,0.0094514126247829,14.539032554626488,0,0,0,0
28.87584997812908,41.26166,0.1710229,-0.014432629,-0.18610372,12303.4,-0.18545553,0.00020830076,0.17349121,-0.14432629,0.0109853935241699,15.018158531188988,0,0,0,0
29.234214401245158,41.50605,0.20105766,-0.03673792,-0.21350162,11928.9,-0.23779558,0.0013496747,0.2084441,-0.3673792,0.0105792490641276,15.068183570437984,0,0,0,0
28.81987374623617,40.84979,0.19644311,-0.02596042,-0.20445538,12024.1,-0.22240354,0.0006739434,0.20154287,-0.2596042,0.0110777473449707,15.02515818277996,0,0,0,0
28.887657101949088,40.497734,0.21030116,-0.024766067,-0.21390748,11940.8,-0.23506722,0.00061335805,0.21550949,-0.24766067,0.0088965702056884,14.813097466362876,0,0,0,0
29.40596796671552,40.44988,0.15249825,0.015035785,-0.17726979,11879.9,-0.13746245,0.00022607483,0.15020531,0.15035785,0.011005474726359,14.555287297566757,0,0,0,0
28.711374537150107,40.757504,0.15720081,-0.004607754,-0.18936762,12197.3,-0.16180857,2.1231397e-05,0.15792516,-0.04607754,0.0099601470099555,15.083465194702171,0,0,0,0
29.21082426706954,41.543648,0.17935565,-0.02719608,-0.19549793,12395.15,-0.20655173,0.00073962676,0.18423343,-0.2719608,0.0117545138465033,14.92827011744184,0,0,0,0
29.425578371683784,42.374226,0.1668677,-0.0025411337,-0.19577365,12406.65,-0.16940883,6.4573605e-06,0.16729173,-0.025411337,0.0115013901392618,14.729311084747335,0,0,0,0
29.53638579050701,44.052475,0.12433638,0.015189504,-0.15552895,12734.65,-0.10914688,0.00023072104,0.122447774,0.1518950399999999,0.0099408562978108,14.67159852981571,0,0,0,0
29.48794962565105,44.508778,0.12247707,0.001740413,-0.1488661,12917.05,-0.12073666,3.0290373e-06,0.12226391,0.01740413,0.0105528926849365,14.545388793945335,0,0,0,0
29.498190180460654,44.103745,0.052118,0.041617513,-0.075156964,15095.15,-0.010500486,0.0017320175,0.04994898,0.41617513,0.0103383498390515,14.389676666259788,0,0,0,0
29.489220873514853,44.380604,0.0746104,0.020365233,-0.099391,13330.4,-0.054245163,0.0004147427,0.07309093,0.20365233,0.0117224762174818,14.637499321831626,0,0,0,0
28.87584997812908,42.62716,0.15712148,-0.013150165,-0.1706553,12203.85,-0.17027164,0.00017292684,0.15918764,-0.13150165,0.0109853935241699,15.018158531188988,0,0,0,0
28.967117881774925,43.07663,0.15174976,-0.010477902,-0.16838065,12118.9,-0.16222766,0.00010978643,0.15333977,-0.10477902,0.0105637062920464,14.902815755208335,0,0,0,0
29.3144397099813,43.459446,0.13013555,0.041493036,-0.12819436,11597.65,-0.08864251,0.001721672,0.124735825,0.4149303599999999,0.011785807079739,14.98104512956408,0,0,0,0
28.71447588602703,42.03755,0.119216114,-0.029578688,-0.13336518,11964.7,-0.1487948,0.00087489875,0.12274237,-0.29578688,0.0101193030675252,15.129899597167991,0,0,0,0
29.21082426706954,40.890804,0.20991914,-0.09234169,-0.19899796,10280.05,-0.30226085,0.008526987,0.22930343,-0.9234169,0.0117545138465033,14.92827011744184,0,0,0,0
29.234214401245158,42.994595,0.08892177,-0.010620376,-0.10465745,11351.85,-0.09954215,0.0001127924,0.089866154,-0.10620376,0.0105792490641276,15.068183570437984,0,0,0,0
29.25716981887821,42.96896,0.17523733,-0.03392677,-0.18569103,11977.45,-0.20916411,0.0011510259,0.18118258,-0.3392677,0.0098183250427246,14.7552871068319,0,0,0,0
29.214689826965355,43.068085,0.12690283,-0.011308,-0.14834476,12184.95,-0.13821083,0.00012787088,0.12833786,-0.11308,0.0111927111943562,15.171249326070182,0,0,0,0
28.887657101949088,43.64402,0.097607605,0.006919121,-0.12043744,12764.05,-0.09068848,4.7874237e-05,0.09693225,0.06919121,0.0088965702056884,14.813097466362876,0,0,0,0
29.478845055898063,42.65963,0.13514002,-0.01446044,-0.1476932,11901.95,-0.14960046,0.00020910431,0.1370942,-0.1446044,0.0112010693550109,14.937810198466025,0,0,0,0
28.71447588602703,42.07686,0.14596301,-0.026479851,-0.15507983,11948.55,-0.17244287,0.0007011825,0.14982809,-0.26479851,0.0101193030675252,15.129899597167991,0,0,0,0
29.25716981887821,41.275333,0.22779153,-0.014078709,-0.22965059,11985.75,-0.24187024,0.00019821005,0.23099855,-0.14078709,0.0098183250427246,14.7552871068319,0,0,0,0
29.13729852040612,40.86688,0.1954086,-0.033091012,-0.20459214,11916.9,-0.2284996,0.0010950151,0.20187487,-0.33091012,0.0113369719187418,14.88310012817385,0,0,0,0
29.498190180460654,40.695976,0.23003522,-0.058747984,-0.2309108,11513.15,-0.2887832,0.0034513257,0.24354933,-0.5874798400000001,0.0103383498390515,14.389676666259788,0,0,0,0
29.437518374125176,41.077087,0.22301166,-0.05424939,-0.22567365,11939.8,-0.27726105,0.0029429963,0.2351099,-0.5424939,0.0114339447021484,14.832504208882654,0,0,0,0
29.383197085062704,41.565865,0.11295797,-0.010527719,-0.12609753,11954.35,-0.123485684,0.00011083286,0.11414716,-0.1052771899999999,0.0116676606072319,14.912640349070244,0,0,0,0
29.383197085062704,41.473576,0.09501239,-0.0031744987,-0.112083584,12334.0,-0.09818689,1.0077442e-05,0.095314,-0.0317449869999999,0.0116676606072319,14.912640349070244,0,0,0,0
29.437518374125176,42.09395,0.15023634,-0.019051295,-0.17246029,12925.45,-0.16928762,0.0003629518,0.15309852,-0.19051295,0.0114339447021484,14.832504208882654,0,0,0,0
29.425578371683784,42.131546,0.109996796,0.0023652753,-0.13230546,12210.5,-0.10763153,5.594527e-06,0.10973663,0.023652753,0.0115013901392618,14.729311084747335,0,0,0,0
28.87584997812908,41.78462,0.0901591,0.002821903,-0.11382632,12705.6,-0.0873372,7.963136e-06,0.08990468,0.02821903,0.0109853935241699,15.018158531188988,0,0,0,0
29.21082426706954,41.499214,0.064896226,0.0091198655,-0.08902974,12513.8,-0.055776358,8.317195e-05,0.06430438,0.0911986549999999,0.0117545138465033,14.92827011744184,0,0,0,0
28.967117881774925,41.577827,0.16289952,-0.027199265,-0.17527466,12883.55,-0.19009879,0.00073980005,0.16733028,-0.27199265,0.0105637062920464,14.902815755208335,0,0,0,0
29.507907485961937,43.168915,0.20323145,-0.032370552,-0.21213545,12165.65,-0.235602,0.0010478527,0.20981017,-0.3237055199999999,0.0105171871185302,14.82529443105065,0,0,0,0
29.40596796671552,43.64573,0.17698705,-0.010639811,-0.19634949,12407.5,-0.18762685,0.00011320558,0.17887016,-0.10639811,0.011005474726359,14.555287297566757,0,0,0,0
29.507907485961937,43.958477,0.14467365,0.00073107047,-0.1649013,12372.45,-0.14394258,5.3446405e-07,0.14456788,0.0073107047,0.0105171871185302,14.82529443105065,0,0,0,0
28.71447588602703,43.601295,0.16713314,-0.009956645,-0.17443761,12245.7,-0.17708978,9.9134784e-05,0.16879722,-0.09956645,0.0101193030675252,15.129899597167991,0,0,0,0
29.40596796671552,43.82176,0.17818081,-0.025394231,-0.18957828,11893.55,-0.20357504,0.00064486696,0.18270557,-0.25394231,0.011005474726359,14.555287297566757,0,0,0,0
28.967117881774925,44.29686,0.07928022,0.015788049,-0.10359242,12751.0,-0.06349218,0.00024926246,0.078028545,0.1578804899999999,0.0105637062920464,14.902815755208335,0,0,0,0
29.48794962565105,44.771965,0.08026357,0.015743757,-0.10647999,12674.9,-0.064519815,0.0002478659,0.07899992,0.15743757,0.0105528926849365,14.545388793945335,0,0,0,0
29.507907485961937,44.64721,0.090522766,0.031759147,-0.117806934,12520.95,-0.05876362,0.0010086435,0.08764784,0.31759147,0.0105171871185302,14.82529443105065,0,0,0,0
29.234214401245158,44.842037,0.08150306,0.021642204,-0.10528154,12372.55,-0.059860863,0.000468385,0.07973916,0.21642204,0.0105792490641276,15.068183570437984,0,0,0,0
